host_id	isolate_id
liu2020_Q_lineage2.2.1.1_strain1	ERR3559698
liu2020_Q_lineage2.2.1.1_strain1	ERR3559699
liu2020_Q_lineage2.2.1.1_strain1	ERR3559700
liu2020_Q_lineage2.2.1.1_strain1	ERR3559701
liu2020_Q_lineage2.2.1.1_strain1	ERR3559702
liu2020_Q_lineage2.2.1.1_strain1	ERR3559703
liu2020_Q_lineage2.2.1.1_strain1	ERR3559704
liu2020_Q_lineage2.2.1.1_strain1	ERR3559705
liu2020_Q_lineage2.2.1.1_strain1	ERR3559706
liu2020_Q_lineage2.2.1.1_strain1	ERR3559707
liu2020_Q_lineage2.2.1.1_strain1	ERR3559708
liu2020_Q_lineage2.2.1.1_strain1	ERR3559709
liu2020_Q_lineage2.2.1.1_strain1	ERR3559710
liu2020_Q_lineage2.2.1.1_strain1	ERR3559711
liu2020_Q_lineage2.2.1.1_strain1	ERR3559712
liu2020_Q_lineage2.2.1.1_strain1	ERR3559713
liu2020_Q_lineage2.2.1.1_strain1	ERR3559714
liu2020_Q_lineage2.2.1.1_strain1	ERR3559715
liu2020_Q_lineage2.2.1.1_strain1	ERR3559716
liu2020_Q_lineage2.2.1.1_strain1	ERR3559717
liu2020_Q_lineage2.2.1.1_strain1	ERR3559718
liu2020_Q_lineage2.2.1.1_strain1	ERR3559719
liu2020_Q_lineage2.2.1.1_strain1	ERR3559720
liu2020_Q_lineage2.2.1.1_strain1	ERR3559721
liu2020_Q_lineage2.2.1.1_strain1	ERR3559722
liu2020_Q_lineage2.2.1.1_strain1	ERR3559723
liu2020_Q_lineage2.2.1.1_strain1	ERR3559724
liu2020_Q_lineage2.2.1.1_strain1	ERR3559725
liu2020_Q_lineage2.2.1.1_strain1	ERR3559726
liu2020_Q_lineage2.2.1.1_strain1	ERR3559727
liu2020_Q_lineage2.2.1.1_strain1	ERR3559728
liu2020_Q_lineage2.2.1.1_strain1	ERR3559729
liu2020_Q_lineage2.2.1.1_strain1	ERR3559730
liu2020_Q_lineage2.2.1.1_strain1	ERR3559731
liu2020_Q_lineage2.2.1.1_strain1	ERR3559732
liu2020_Q_lineage2.2.1.1_strain1	ERR3559733
liu2020_Q_lineage2.2.1.1_strain1	ERR3559734
liu2020_Q_lineage2.2.1.1_strain1	ERR3559735
liu2020_Q_lineage2.2.1.1_strain1	ERR3559736
liu2020_R_lineage2.2.1.1_strain1	ERR3559738
liu2020_R_lineage2.2.1.1_strain1	ERR3559739
liu2020_R_lineage2.2.1.1_strain1	ERR3559740
liu2020_R_lineage2.2.1.1_strain1	ERR3559741
liu2020_R_lineage2.2.1.1_strain1	ERR3559742
liu2020_R_lineage2.2.1.1_strain1	ERR3559743
liu2020_R_lineage2.2.1.1_strain1	ERR3559744
liu2020_R_lineage2.2.1.1_strain1	ERR3559745
liu2020_R_lineage2.2.1.1_strain1	ERR3559746
liu2020_R_lineage2.2.1.1_strain1	ERR3559747
liu2020_R_lineage2.2.1.1_strain1	ERR3559748
liu2020_R_lineage2.2.1.1_strain1	ERR3559749
liu2020_R_lineage2.2.1.1_strain1	ERR3559750
liu2020_R_lineage2.2.1.1_strain1	ERR3559751
liu2020_R_lineage2.2.1.1_strain1	ERR3559752
liu2020_R_lineage2.2.1.1_strain1	ERR3559753
liu2020_R_lineage2.2.1.1_strain1	ERR3559754
liu2020_R_lineage2.2.1.1_strain1	ERR3559755
liu2020_R_lineage2.2.1.1_strain1	ERR3559756
liu2020_R_lineage2.2.1.1_strain1	ERR3559757
liu2020_R_lineage2.2.1.1_strain1	ERR3559758
liu2020_R_lineage2.2.1.1_strain1	ERR3559759
liu2020_R_lineage2.2.1.1_strain1	ERR3559760
liu2020_R_lineage2.2.1.1_strain1	ERR3559761
liu2020_R_lineage2.2.1.1_strain1	ERR3559762
liu2020_R_lineage2.2.1.1_strain1	ERR3559763
liu2020_R_lineage2.2.1.1_strain1	ERR3559764
liu2020_R_lineage2.2.1.1_strain1	ERR3559765
liu2020_R_lineage2.2.1.1_strain1	ERR3559766
liu2020_S_lineage2.2.1_strain1	ERR3559768
liu2020_S_lineage2.2.1_strain1	ERR3559769
liu2020_S_lineage2.2.1_strain1	ERR3559770
liu2020_S_lineage2.2.1_strain1	ERR3559771
liu2020_S_lineage2.2.1_strain1	ERR3559772
liu2020_S_lineage2.2.1_strain1	ERR3559773
liu2020_S_lineage2.2.1_strain1	ERR3559774
liu2020_S_lineage2.2.1_strain1	ERR3559775
liu2020_S_lineage2.2.1_strain1	ERR3559776
liu2020_S_lineage2.2.1_strain1	ERR3559777
liu2020_S_lineage2.2.1_strain1	ERR3559778
liu2020_S_lineage2.2.1_strain1	ERR3559779
liu2020_S_lineage2.2.1_strain1	ERR3559780
liu2020_S_lineage2.2.1_strain1	ERR3559781
liu2020_S_lineage2.2.1_strain1	ERR3559782
liu2020_S_lineage2.2.1_strain1	ERR3559783
liu2020_S_lineage2.2.1_strain1	ERR3559784
liu2020_S_lineage2.2.1_strain1	ERR3559785
liu2020_S_lineage2.2.1_strain1	ERR3559786
liu2020_S_lineage2.2.1_strain1	ERR3559787
liu2020_S_lineage2.2.1_strain1	ERR3559788
liu2020_S_lineage2.2.1_strain1	ERR3559789
liu2020_S_lineage2.2.1_strain1	ERR3559790
liu2020_S_lineage2.2.1_strain1	ERR3559791
liu2020_S_lineage2.2.1_strain1	ERR3559792
liu2020_S_lineage2.2.1_strain1	ERR3559793
liu2020_S_lineage2.2.1_strain1	ERR3559794
liu2020_S_lineage2.2.1_strain1	ERR3559795
liu2020_S_lineage2.2.1_strain1	ERR3559796
liu2020_S_lineage2.2.1_strain1	ERR3559797
liu2020_S_lineage2.2.1_strain1	ERR3559798
liu2020_S_lineage2.2.1_strain1	ERR3559799
liu2020_S_lineage2.2.1_strain1	ERR3559800
liu2020_S_lineage2.2.1_strain1	ERR3559801
liu2020_S_lineage2.2.1_strain1	ERR3559802
liu2020_S_lineage2.2.1_strain1	ERR3559803
liu2020_S_lineage2.2.1_strain1	ERR3559804
liu2020_S_lineage2.2.1_strain1	ERR3559805
liu2020_S_lineage2.2.1_strain1	ERR3559806
liu2020_S_lineage2.2.1_strain1	ERR3559807
liu2020_S_lineage2.2.1_strain1	ERR3559808
liu2020_S_lineage2.2.1_strain1	ERR3559809
liu2020_S_lineage2.2.1_strain1	ERR3559810
liu2020_S_lineage2.2.1_strain1	ERR3559811
liu2020_S_lineage2.2.1_strain1	ERR3559812
liu2020_S_lineage2.2.1_strain1	ERR3559813
liu2020_S_lineage2.2.1_strain1	ERR3559814
liu2020_S_lineage2.2.1_strain1	ERR3559815
liu2020_S_lineage2.2.1_strain1	ERR3559816
liu2020_T_lineage2.2.1_strain1	ERR3559818
liu2020_T_lineage2.2.1_strain1	ERR3559819
liu2020_T_lineage2.2.1_strain1	ERR3559820
liu2020_T_lineage2.2.1_strain1	ERR3559821
liu2020_T_lineage2.2.1_strain1	ERR3559822
liu2020_T_lineage2.2.1_strain1	ERR3559823
liu2020_T_lineage2.2.1_strain1	ERR3559824
liu2020_T_lineage2.2.1_strain1	ERR3559825
liu2020_T_lineage2.2.1_strain1	ERR3559826
liu2020_T_lineage2.2.1_strain1	ERR3559827
liu2020_T_lineage2.2.1_strain1	ERR3559828
liu2020_T_lineage2.2.1_strain1	ERR3559829
liu2020_T_lineage2.2.1_strain1	ERR3559830
liu2020_T_lineage2.2.1_strain1	ERR3559831
liu2020_T_lineage2.2.1_strain1	ERR3559832
liu2020_T_lineage2.2.1_strain1	ERR3559833
liu2020_T_lineage2.2.1_strain1	ERR3559834
liu2020_T_lineage2.2.1_strain1	ERR3559835
liu2020_T_lineage2.2.1_strain1	ERR3559836
liu2020_T_lineage2.2.1_strain1	ERR3559837
liu2020_T_lineage2.2.1_strain1	ERR3559838
liu2020_T_lineage2.2.1_strain1	ERR3559839
liu2020_T_lineage2.2.1_strain1	ERR3559840
liu2020_T_lineage2.2.1_strain1	ERR3559841
liu2020_T_lineage2.2.1_strain1	ERR3559842
liu2020_T_lineage2.2.1_strain1	ERR3559843
liu2020_T_lineage2.2.1_strain1	ERR3559844
liu2020_T_lineage2.2.1_strain1	ERR3559845
liu2020_T_lineage2.2.1_strain1	ERR3559846
liu2020_T_lineage2.2.1_strain1	ERR3559847
liu2020_T_lineage2.2.1_strain1	ERR3559848
liu2020_T_lineage2.2.1_strain1	ERR3559849
liu2020_T_lineage2.2.1_strain1	ERR3559850
liu2020_T_lineage2.2.1_strain1	ERR3559851
liu2020_T_lineage2.2.1_strain1	ERR3559852
liu2020_T_lineage2.2.1_strain1	ERR3559853
liu2020_T_lineage2.2.1_strain1	ERR3559854
liu2020_T_lineage2.2.1_strain1	ERR3559855
liu2020_T_lineage2.2.1_strain1	ERR3559856
liu2020_T_lineage2.2.1_strain1	ERR3559857
liu2020_T_lineage2.2.1_strain1	ERR3559858
liu2020_T_lineage2.2.1_strain1	ERR3559859
liu2020_T_lineage2.2.1_strain1	ERR3559860
liu2020_T_lineage2.2.1_strain1	ERR3559861
liu2020_T_lineage2.2.1_strain1	ERR3559862
liu2020_T_lineage2.2.1_strain1	ERR3559863
liu2020_T_lineage2.2.1_strain1	ERR3559864
liu2020_T_lineage2.2.1_strain1	ERR3559865
liu2020_T_lineage2.2.1_strain1	ERR3559866
martin2018_patientA_lineage2.2.1_strain1	SRR6397471
martin2018_patientA_lineage2.2.1_strain1	SRR6397708
martin2018_patientA_lineage2.2.1_strain1	SRR6397730
merker2013_B_lineage2.2.1_strain1	SRR611415
merker2013_B_lineage2.2.1_strain1	SRR611416
merker2013_B_lineage2.2.1_strain1	SRR611417
merker2013_C_lineage2.2.1_strain1	SRR611419
merker2013_C_lineage2.2.1_strain1	SRR611420
mokrousov2020_patient10_lineage2.2.1_strain1	SRR11871427
mokrousov2020_patient10_lineage2.2.1_strain1	SRR11871436
mokrousov2020_patient10_lineage2.2.1_strain1	SRR11871440
mokrousov2020_patient2_lineage2.2.1_strain1	SRR11871430
mokrousov2020_patient2_lineage2.2.1_strain1	SRR11871438
mokrousov2020_patient2_lineage2.2.1_strain1	SRR11871441
mokrousov2020_patient3_lineage2.2.1_strain1	SRR11871424
mokrousov2020_patient5_lineage2.2.1_strain1	SRR11871410
mokrousov2020_patient5_lineage2.2.1_strain1	SRR11871425
mokrousov2020_patient5_lineage2.2.1_strain1	SRR11871431
nimmo2020_K0009_lineage2.2.1_strain1	SRR10315483
nimmo2020_K0010_lineage2.2.1_strain1	SRR10315478
nimmo2020_K0025_lineage2.2.1_strain1	SRR10315467
nimmo2020_K0025_lineage2.2.1_strain1	SRR10315468
nimmo2020_K0042_lineage2.2.1_strain1	SRR10315708
nimmo2020_K0060_lineage2.2.1_strain1	SRR10315680
nimmo2020_K0060_lineage2.2.1_strain1	SRR10315681
nimmo2020_K0060_lineage2.2.1_strain1	SRR11349165
nimmo2020_K0061_lineage2.2.1_strain1	SRR10315746
nimmo2020_K0061_lineage2.2.1_strain1	SRR10315747
nimmo2020_K0061_lineage2.2.1_strain1	SRR10315748
nimmo2020_K0062_lineage2.2.1.1_strain1	SRR10315744
nimmo2020_K0062_lineage2.2.1.1_strain1	SRR10315745
nimmo2020_K0063_lineage2.2.1.1_strain1	SRR10315743
nimmo2020_K0064_lineage2.2.1_strain1	SRR10315738
nimmo2020_K0064_lineage2.2.1_strain1	SRR10315740
nimmo2020_K0064_lineage2.2.1_strain1	SRR10315742
nimmo2020_K0064_lineage2.2.1_strain1	SRR11349163
nimmo2020_K0065_lineage2.2.1_strain1	SRR11349162
nimmo2020_K0071_lineage2.2.2_strain1	SRR10315729
nimmo2020_K0079_lineage2.2.1_strain1	SRR10315674
nimmo2020_K0079_lineage2.2.1_strain1	SRR10315675
nimmo2020_P0040_lineage2.2.2_strain1	SRR10315626
nimmo2020_P0072_lineage2.2.2_strain1	SRR10315619
nimmo2020_P0082_lineage2.2.2_strain1	SRR10315507
nimmo2020_P0082_lineage2.2.2_strain1	SRR10315614
nimmo2020_P0082_lineage2.2.2_strain1	SRR10315615
nimmo2020_P0082_lineage2.2.2_strain1	SRR9971019
nimmo2020_P0082_lineage2.2.2_strain1	SRR9971143
nimmo2020_P0082_lineage2.2.2_strain1	SRR9971254
nimmo2020_P0176_lineage2.2.2_strain1	SRR10315593
nimmo2020_P0176_lineage2.2.2_strain1	SRR10315594
nimmo2020_P0176_lineage2.2.2_strain1	SRR10315595
nimmo2020_P0179_lineage2.2.2_strain1	SRR10315592
nimmo2020_P0200_lineage2.2.2_strain1	SRR10315591
nimmo2020_P0200_lineage2.2.2_strain1	SRR11349170
nimmo2020_P3418_lineage2.2.1_strain1	SRR10315588
nimmo2020_P3524_lineage2.2.2_strain1	SRR10315495
nimmo2020_P3524_lineage2.2.2_strain1	SRR10315496
nimmo2020_P3524_lineage2.2.2_strain1	SRR9971062
nimmo2020_P3524_lineage2.2.2_strain1	SRR9971117
nimmo2020_R0036_lineage2.2.1_strain1	SRR10315562
nimmo2020_R0036_lineage2.2.1_strain1	SRR10315563
nimmo2020_R0040_lineage2.2.1_strain1	SRR10315559
nimmo2020_R0055_lineage2.2.1_strain1	SRR10315550
nimmo2020_R0057_lineage2.2.1_strain1	SRR10315548
nimmo2020_R0057_lineage2.2.1_strain1	SRR10315549
nimmo2020_R0061_lineage2.2.1_strain1	SRR10315545
nimmo2020_R0061_lineage2.2.1_strain1	SRR10315546
nimmo2020_R0075_lineage2.2.1_strain1	SRR10315539
nimmo2020_R0091_lineage2.2.1_strain1	SRR10315527
nimmo2020_R0092_lineage2.2.1_strain1	SRR10315526
nimmo2020_R0094_lineage2.2.1_strain1	SRR10315524
nimmo2020_R0094_lineage2.2.1_strain1	SRR10315525
nimmo2020_R0095_lineage2.2.1_strain1	SRR10315520
nimmo2020_R0095_lineage2.2.1_strain1	SRR10315522
nimmo2020_R0095_lineage2.2.1_strain1	SRR10315523
nimmo2020_R0098_lineage2.2.1_strain1	SRR10315515
nimmo2020_R0098_lineage2.2.1_strain1	SRR10315516
nimmo2020_R0099_lineage2.2.1_strain1	SRR10315513
nimmo2020_R0099_lineage2.2.1_strain1	SRR10315514
wada2015_patient1_lineage2.2.1_strain1	DRR019436
walker2013_P000025_lineage2.2.1_strain1	ERR025839
walker2013_P000262_lineage2.2.1_strain1	ERR047003
walker2018b_ 878948_lineage2.2.1.2_strain1	ERR2516917
walker2018b_ 878948_lineage2.2.1.2_strain1	ERR2516935
walker2018b_ 908083_lineage2.2.1_strain1	ERR2516769
walker2018b_ 908083_lineage2.2.1_strain1	ERR2516775
walker2018b_ 908083_lineage2.2.1_strain1	ERR2517033
walker2018b_ 922004_lineage2.2.1_strain1	ERR2516805
walker2018b_ 922004_lineage2.2.1_strain1	ERR2516844
walker2018b_ 922004_lineage2.2.1_strain1	ERR2516968
walker2018b_ 922004_lineage2.2.1_strain1	ERR2516982
walker2018b_ 961984_lineage2.2.1_strain1	ERR2516899
walker2018b_ 976165_lineage2.2.1_strain1	ERR2516780
walker2018b_06TB_0001_lineage2.2.1_strain1	ERR2510254
walker2018b_06TB_0001_lineage2.2.1_strain1	ERR2510279
walker2018b_06TB_0002_lineage2.2.1_strain1	ERR2510360
walker2018b_06TB_0002_lineage2.2.1_strain1	ERR2510459
walker2018b_06TB_0002_lineage2.2.1_strain1	ERR2510510
walker2018b_06TB_0002_lineage2.2.1_strain1	ERR2510653
walker2018b_06TB_0004_lineage2.2.1_strain1	ERR2510686
walker2018b_06TB_0004_lineage2.2.1_strain1	ERR2510690
walker2018b_06TB_0004_lineage2.2.1_strain1	ERR2510702
walker2018b_06TB_0004_lineage2.2.1_strain1	ERR2510703
walker2018b_06TB_0004_lineage2.2.1_strain1	ERR2510709
walker2018b_06TB_0060_lineage2.2.1_strain1	ERR2510733
walker2018b_06TB_0390_lineage2.2.1_strain1	ERR2510838
walker2018b_06TB_0390_lineage2.2.1_strain1	ERR2510839
walker2018b_06TB_0390_lineage2.2.1_strain1	ERR2510841
walker2018b_06TB_0390_lineage2.2.1_strain1	ERR2510843
walker2018b_06TB_0390_lineage2.2.1_strain1	ERR2510845
walker2018b_06TB_0400_lineage2.2.1_strain1	ERR2510848
walker2018b_1004213_lineage2.2.1.1_strain1	ERR2516824
walker2018b_1004213_lineage2.2.1.1_strain1	ERR2516841
walker2018b_1064943_lineage2.2.1_strain1	ERR2516926
walker2018b_1088853_lineage2.2.1.1_strain1	ERR2516846
walker2018b_1108051_lineage2.2.1_strain1	ERR2516825
walker2018b_1169353_lineage2.2.1_strain1	ERR2517035
walker2018b_1169353_lineage2.2.1_strain1	ERR2517036
walker2018b_1187395_lineage2.2.1_strain1	ERR2516856
walker2018b_1287834_lineage2.2.1_strain1	ERR2516765
walker2018b_1293154_lineage2.2.1_strain1	ERR2516872
walker2018b_1296295_lineage2.2.1_strain1	ERR2517071
walker2018b_1298462_lineage2.2.1_strain1	ERR2516795
walker2018b_1298462_lineage2.2.1_strain1	ERR2516888
walker2018b_1304466_lineage2.2.1_strain1	ERR2516842
walker2018b_1304466_lineage2.2.1_strain1	ERR2516853
walker2018b_1319204_lineage2.2.1_strain1	ERR2516895
walker2018b_1326623_lineage2.2.1_strain1	ERR2516788
walker2018b_1340707_lineage2.2.1_strain1	ERR2516759
walker2018b_1340707_lineage2.2.1_strain1	ERR2516826
walker2018b_1340707_lineage2.2.1_strain1	ERR2516866
walker2018b_1340707_lineage2.2.1_strain1	ERR2516973
walker2018b_1357690_lineage2.2.1_strain1	ERR2516882
walker2018b_1368572_lineage2.2.1_strain1	ERR2517009
walker2018b_1436578_lineage2.2.1.2_strain1	ERR2516906
walker2018b_1473471_lineage2.2.1_strain1	ERR2516785
walker2018b_1474545_lineage2.2.1_strain1	ERR2516822
walker2018b_1512625_lineage2.2.1_strain1	ERR2516748
walker2018b_1551041_lineage2.2.1_strain1	ERR2516916
walker2018b_1551041_lineage2.2.1_strain1	ERR2516991
walker2018b_1585405_lineage2.2.1_strain1	ERR2516876
walker2018b_SSM_0098-14_lineage2.2.1.1_strain1	ERR2510870
witney2017_012_lineage2.2.1_strain1	ERR1750895
witney2017_020_lineage2.2.1_strain1	ERR1750911
witney2017_023_lineage2.2.1_strain1	ERR1750917
witney2017_034_lineage2.2.1.1_strain1	ERR1750939
wollenberg2017_1_lineage2.2.1_strain1	SRR1163291
wollenberg2017_1_lineage2.2.1_strain1	SRR1169108
wollenberg2017_1_lineage2.2.1_strain1	SRR1172352
wollenberg2017_1_lineage2.2.1_strain1	SRR1180924
wollenberg2017_10_lineage2.2.1_strain1	SRR1162495
wollenberg2017_10_lineage2.2.1_strain1	SRR1163421
wollenberg2017_10_lineage2.2.1_strain1	SRR1168996
wollenberg2017_10_lineage2.2.1_strain1	SRR1172328
wollenberg2017_10_lineage2.2.1_strain1	SRR1180983
wollenberg2017_102_lineage2.2.1_strain1	SRR1159370
wollenberg2017_102_lineage2.2.1_strain1	SRR1163329
wollenberg2017_102_lineage2.2.1_strain1	SRR1169090
wollenberg2017_102_lineage2.2.1_strain1	SRR1172367
wollenberg2017_102_lineage2.2.1_strain1	SRR1181104
wollenberg2017_104_lineage2.2.1_strain1	SRR1159279
wollenberg2017_104_lineage2.2.1_strain1	SRR1159351
wollenberg2017_104_lineage2.2.1_strain1	SRR1180951
wollenberg2017_104_lineage2.2.1_strain1	SRR1181041
wollenberg2017_104_lineage2.2.1_strain1	SRR1181073
wollenberg2017_12_lineage2.2.1_strain1	SRR1163365
wollenberg2017_12_lineage2.2.1_strain1	SRR1169068
wollenberg2017_13_lineage2.2.1_strain1	SRR1159954
wollenberg2017_13_lineage2.2.1_strain1	SRR1163325
wollenberg2017_13_lineage2.2.1_strain1	SRR1169121
wollenberg2017_13_lineage2.2.1_strain1	SRR1172219
wollenberg2017_13_lineage2.2.1_strain1	SRR1180936
wollenberg2017_14_lineage2.2.1_strain1	SRR1162505
wollenberg2017_14_lineage2.2.1_strain1	SRR1163432
wollenberg2017_14_lineage2.2.1_strain1	SRR1169070
wollenberg2017_14_lineage2.2.1_strain1	SRR1172449
wollenberg2017_14_lineage2.2.1_strain1	SRR1181082
wollenberg2017_17_lineage2.2.1_strain1	SRR1159369
wollenberg2017_17_lineage2.2.1_strain1	SRR1162504
wollenberg2017_17_lineage2.2.1_strain1	SRR1180958
wollenberg2017_17_lineage2.2.1_strain1	SRR1181125
wollenberg2017_17_lineage2.2.1_strain1	SRR1181151
wollenberg2017_18_lineage2.2.1_strain1	SRR1162541
wollenberg2017_18_lineage2.2.1_strain1	SRR1163348
wollenberg2017_18_lineage2.2.1_strain1	SRR1181025
wollenberg2017_19_lineage2.2.1_strain1	SRR1163299
wollenberg2017_19_lineage2.2.1_strain1	SRR1169025
wollenberg2017_2_lineage2.2.1_strain1	SRR1159977
wollenberg2017_2_lineage2.2.1_strain1	SRR1180937
wollenberg2017_20_lineage2.2.1_strain1	SRR1159959
wollenberg2017_20_lineage2.2.1_strain1	SRR1181124
wollenberg2017_21_lineage2.2.1_strain1	SRR1159283
wollenberg2017_21_lineage2.2.1_strain1	SRR1162491
wollenberg2017_21_lineage2.2.1_strain1	SRR1162542
wollenberg2017_21_lineage2.2.1_strain1	SRR1163397
wollenberg2017_21_lineage2.2.1_strain1	SRR1166920
wollenberg2017_21_lineage2.2.1_strain1	SRR1169073
wollenberg2017_21_lineage2.2.1_strain1	SRR1169144
wollenberg2017_21_lineage2.2.1_strain1	SRR1172291
wollenberg2017_21_lineage2.2.1_strain1	SRR1172351
wollenberg2017_21_lineage2.2.1_strain1	SRR1180989
wollenberg2017_21_lineage2.2.1_strain1	SRR1181094
wollenberg2017_21_lineage2.2.1_strain1	SRR1181205
wollenberg2017_21_lineage2.2.1_strain1	SRR1181208
wollenberg2017_21_lineage2.2.1_strain1	SRR1181241
wollenberg2017_23_lineage2.2.1_strain1	SRR1162509
wollenberg2017_23_lineage2.2.1_strain1	SRR1180990
wollenberg2017_25_lineage2.2.1_strain1	SRR1166916
wollenberg2017_25_lineage2.2.1_strain1	SRR1169063
wollenberg2017_26_lineage2.2.1_strain1	SRR1159298
wollenberg2017_26_lineage2.2.1_strain1	SRR1181141
wollenberg2017_27_lineage2.2.1_strain1	SRR1162531
wollenberg2017_27_lineage2.2.1_strain1	SRR1181132
wollenberg2017_29_lineage2.2.1_strain1	SRR1159005
wollenberg2017_29_lineage2.2.1_strain1	SRR1162532
wollenberg2017_29_lineage2.2.1_strain1	SRR1181069
wollenberg2017_29_lineage2.2.1_strain1	SRR1181095
wollenberg2017_29_lineage2.2.1_strain1	SRR1181110
wollenberg2017_30_lineage2.2.1_strain1	SRR1159175
wollenberg2017_30_lineage2.2.1_strain1	SRR1163303
wollenberg2017_30_lineage2.2.1_strain1	SRR1169113
wollenberg2017_30_lineage2.2.1_strain1	SRR1172345
wollenberg2017_30_lineage2.2.1_strain1	SRR1181157
wollenberg2017_31_lineage2.2.1_strain1	SRR1159362
wollenberg2017_31_lineage2.2.1_strain1	SRR1180984
wollenberg2017_32_lineage2.2.1_strain1	SRR1159389
wollenberg2017_32_lineage2.2.1_strain1	SRR1163326
wollenberg2017_32_lineage2.2.1_strain1	SRR1169088
wollenberg2017_32_lineage2.2.1_strain1	SRR1180976
wollenberg2017_35_lineage2.2.1_strain1	SRR1163310
wollenberg2017_35_lineage2.2.1_strain1	SRR1163406
wollenberg2017_35_lineage2.2.1_strain1	SRR1168992
wollenberg2017_35_lineage2.2.1_strain1	SRR1169045
wollenberg2017_35_lineage2.2.1_strain1	SRR1172072
wollenberg2017_37_lineage2.2.1_strain1	SRR1163317
wollenberg2017_37_lineage2.2.1_strain1	SRR1163376
wollenberg2017_37_lineage2.2.1_strain1	SRR1163414
wollenberg2017_37_lineage2.2.1_strain1	SRR1168979
wollenberg2017_37_lineage2.2.1_strain1	SRR1169009
wollenberg2017_37_lineage2.2.1_strain1	SRR1169109
wollenberg2017_37_lineage2.2.1_strain1	SRR1172320
wollenberg2017_37_lineage2.2.1_strain1	SRR1174829
wollenberg2017_38_lineage2.2.1_strain1	SRR1163313
wollenberg2017_38_lineage2.2.1_strain1	SRR1169027
wollenberg2017_38_lineage2.2.1_strain1	SRR1172368
wollenberg2017_38_lineage2.2.1_strain1	SRR1181093
wollenberg2017_39_lineage2.2.1_strain1	SRR1162502
wollenberg2017_39_lineage2.2.1_strain1	SRR1180994
wollenberg2017_4_lineage2.2.1_strain1	SRR1159150
wollenberg2017_4_lineage2.2.1_strain1	SRR1180957
wollenberg2017_40_lineage2.2.1_strain1	SRR1163314
wollenberg2017_40_lineage2.2.1_strain1	SRR1166917
wollenberg2017_40_lineage2.2.1_strain1	SRR1169074
wollenberg2017_40_lineage2.2.1_strain1	SRR1169143
wollenberg2017_40_lineage2.2.1_strain1	SRR1172117
wollenberg2017_41_lineage2.2.1_strain1	SRR1162483
wollenberg2017_41_lineage2.2.1_strain1	SRR1181122
wollenberg2017_44_lineage2.2.1_strain1	SRR1159935
wollenberg2017_44_lineage2.2.1_strain1	SRR1180945
wollenberg2017_45_lineage2.2.1_strain1	SRR1163332
wollenberg2017_45_lineage2.2.1_strain1	SRR1163392
wollenberg2017_45_lineage2.2.1_strain1	SRR1169033
wollenberg2017_45_lineage2.2.1_strain1	SRR1169119
wollenberg2017_45_lineage2.2.1_strain1	SRR1172071
wollenberg2017_46_lineage2.2.1_strain1	SRR1159359
wollenberg2017_46_lineage2.2.1_strain1	SRR1159779
wollenberg2017_46_lineage2.2.1_strain1	SRR1180944
wollenberg2017_46_lineage2.2.1_strain1	SRR1181074
wollenberg2017_47_lineage2.2.1_strain1	SRR1159154
wollenberg2017_47_lineage2.2.1_strain1	SRR1181072
wollenberg2017_48_lineage2.2.1_strain1	SRR1162529
wollenberg2017_48_lineage2.2.1_strain1	SRR1181103
wollenberg2017_53_lineage2.2.1_strain1	SRR1163380
wollenberg2017_53_lineage2.2.1_strain1	SRR1169140
wollenberg2017_54_lineage2.2.1_strain1	SRR1166911
wollenberg2017_54_lineage2.2.1_strain1	SRR1169133
wollenberg2017_56_lineage2.2.1_strain1	SRR1163007
wollenberg2017_56_lineage2.2.1_strain1	SRR1163452
wollenberg2017_57_lineage2.2.1_strain1	SRR1163336
wollenberg2017_57_lineage2.2.1_strain1	SRR1169129
wollenberg2017_57_lineage2.2.1_strain1	SRR1174857
wollenberg2017_57_lineage2.2.1_strain1	SRR1181155
wollenberg2017_58_lineage2.2.1_strain1	SRR1162977
wollenberg2017_58_lineage2.2.1_strain1	SRR1163407
wollenberg2017_59_lineage2.2.1_strain1	SRR1162535
wollenberg2017_59_lineage2.2.1_strain1	SRR1163349
wollenberg2017_59_lineage2.2.1_strain1	SRR1163405
wollenberg2017_59_lineage2.2.1_strain1	SRR1169086
wollenberg2017_59_lineage2.2.1_strain1	SRR1169142
wollenberg2017_59_lineage2.2.1_strain1	SRR1172064
wollenberg2017_59_lineage2.2.1_strain1	SRR1172392
wollenberg2017_59_lineage2.2.1_strain1	SRR1181134
wollenberg2017_61_lineage2.2.1_strain1	SRR1159790
wollenberg2017_61_lineage2.2.1_strain1	SRR1162485
wollenberg2017_61_lineage2.2.1_strain1	SRR1162498
wollenberg2017_61_lineage2.2.1_strain1	SRR1181007
wollenberg2017_61_lineage2.2.1_strain1	SRR1181019
wollenberg2017_61_lineage2.2.1_strain1	SRR1181045
wollenberg2017_61_lineage2.2.1_strain1	SRR1181247
wollenberg2017_61_lineage2.2.1_strain1	SRR1183663
wollenberg2017_62_lineage2.2.1_strain1	SRR1163318
wollenberg2017_62_lineage2.2.1_strain1	SRR1163431
wollenberg2017_62_lineage2.2.1_strain1	SRR1169096
wollenberg2017_62_lineage2.2.1_strain1	SRR1172231
wollenberg2017_64_lineage2.2.1_strain1	SRR1159986
wollenberg2017_64_lineage2.2.1_strain1	SRR1180963
